"","player_id","actual_name","player","probowler","all_pro","probowl_seasons","all_pro_seasons","position_type","positon_location","death_year","deathdate","death_location","death_age","height_inches","height","weight","throwing_hand","college","draft_team","draft_year","draft_round","draft_pick","era_name","birthdate","birth_location","birth_year"
"3857","LillVe20","Verl Thomas Lillywhite","Verl Lillywhite","FALSE","FALSE",NA,NA,"RB/FB","O",2007,"7/14/07","Mesa, AZ",80,70,"5'10","185","","USC","",1951,NA,NA,"1941 to 1959","12/5/26","Garland, UT",1926
"3858","LundLa00","Lamar Lundy Jr.","Lamar Lundy","TRUE","FALSE",1,1,"DL","D",2007,"2/24/07","Richmond, IN",71,79,"6'7","245","","Purdue","Los Angeles Rams",1957,4,47,"1941 to 1959","4/17/35","Richmond, IN",1935
"3859","MacAKe20","Kenneth Adams MacAfee","Ken MacAfee","FALSE","FALSE",NA,NA,"TE","O",2007,"7/4/07","Brockton, MA",77,74,"6'2","212","","Alabama","",1954,NA,NA,"1941 to 1959","8/3/29","Milton, MA",1929
"3860","MajoJo20","Joe Inman Majors","Joe Majors","FALSE","FALSE",NA,NA,"DB","D",2007,"1/4/07","Nashville, TN",70,73,"6'1","190","","Florida St.","",NA,NA,NA,"1941 to 1959","12/25/36","Lynchburg, TN",1936
"3861","McCoJo20","Joel Lawrence McCoy Jr.","Joel McCoy","FALSE","FALSE",NA,NA,"RB/FB","O",2007,"3/8/07","Birmingham, AL",86,70,"5'10","170","","Alabama","",NA,NA,NA,"1941 to 1959","8/22/20","Birmingham, AL",1920
"3862","McFaMa21","Marvin Gene McFadden","Marv McFadden","FALSE","FALSE",NA,NA,"OL","O",2007,"12/22/07","Venice, FL",77,72,"6'0","223","","Michigan St.","Pittsburgh Steelers",1952,12,138,"1941 to 1959","1/18/30","Columbus Junction, MI",1930
"3863","McGeMa00","William Max McGee","Max McGee","TRUE","FALSE",1,1,"TE","O",2007,"10/20/07","Deephaven, MN",75,75,"6'3","205","","Tulane","Green Bay Packers",1954,5,51,"1941 to 1959","7/16/32","Overton, TX",1932
"3864","McLaJo22","John Jackson McLaughry","John McLaughry","FALSE","FALSE",NA,NA,"RB/FB","O",2007,"11/28/07","Providence, RI",90,73,"6'1","205","","Brown","New York Giants",1940,3,25,"pre-1940","4/8/17","New Wilmington, PA",1917
"3865","McRaBi20","Claude Coy McRaven","Bill McRaven","FALSE","FALSE",NA,NA,"WR","O",2007,"5/13/07","Texas",93,71,"5'11","170","","Murray St.","",NA,NA,NA,"pre-1940","2/23/14","East St. Louis, MO",1914
"3866","MeekBr20","Bryant Adams Meeks Jr.","Bryant Meeks","FALSE","FALSE",NA,NA,"OL","O",2007,"5/30/07","Dublin, GA",81,74,"6'2","193","","Georgia","Pittsburgh Steelers",1947,7,49,"1941 to 1959","1/16/26","Jacksonville, FL",1926
"3867","MeyeJe20","Jerry Edward Meyers","Jerry Meyers","FALSE","FALSE",NA,NA,"DL","D",2007,"11/16/07","Chicago, IL",53,76,"6'4","249","","Northern Illinois","Chicago Bears",1976,15,411,"1960 to 1975","2/21/54","Chicago, IL",1954
"3868","MiddDa00","David Hinton Middleton","Dave Middleton","FALSE","FALSE",NA,NA,"TE","O",2007,"12/29/07","Ann Arbor, MI",74,73,"6'1","194","","Auburn","Detroit Lions",1955,1,12,"1941 to 1959","11/23/33","Birmingham, AL",1933
"3869","MillPa00","Paul William Miller Jr.","Paul Miller","TRUE","FALSE",2,2,"DL","D",2007,"1/24/07","Baton Rouge, LA",76,74,"6'2","226","","LSU","Los Angeles Rams",1953,6,64,"1941 to 1959","11/8/30","Mandeville, LA",1930
"3870","MitcJi00","James Robert Mitchell","Jim R. Mitchell","TRUE","FALSE",2,2,"TE","O",2007,"10/20/07","Shelbyville, TN",60,73,"6'1","234","","Prairie View","Atlanta Falcons",1969,4,81,"1960 to 1975","10/19/47","Shelbyville, TN",1947
"3871","MitcKe21","Kevin Danyelle Mitchell","Kevin Mitchell","FALSE","FALSE",NA,NA,"LB","D",2007,"4/29/07","Ashburn, VA",36,73,"6'1","258","","Syracuse","San Francisco 49ers",1994,2,53,"1990 to 2002","1/1/71","Harrisburg, PA",1971
"3872","MoonMi20","Michael Paul Mooney","Mike Mooney","FALSE","FALSE",NA,NA,"OL","O",2007,"3/2/07","Westminster, CA",37,78,"6'6","320","","Georgia Tech","Houston Oilers",1992,4,108,"1990 to 2002","5/31/69","Baltimore, MD",1969
"3873","MoorRo21","Rocco Ray Moore","Rocco Moore","FALSE","FALSE",NA,NA,"OL","O",2007,"12/31/07","Charlotte, MI",52,79,"6'7","276","","West. Michigan","Philadelphia Eagles",1977,11,283,"1976 to 1989","3/31/55","Charlotte, MI",1955
"3874","MorrGe21","George Augustus Morris Jr.","George Morris","FALSE","FALSE",NA,NA,"OL","O",2007,"12/10/07","Highlands, NC",76,74,"6'2","220","","Georgia Tech","San Francisco 49ers",1953,2,21,"1941 to 1959","3/19/31","Vicksburg, MS",1931
"3875","NashDa00","Damien Darnell Nash","Damien Nash","FALSE","FALSE",NA,NA,"RB/FB","O",2007,"2/24/07","St. Louis, MO",24,70,"5'10","215","","Missouri","Tennessee Titans",2005,5,142,"2003 to Present","4/14/82","St. Louis, MO",1982
"3876","NeryCa20","Carl Nicholas Nery","Carl Nery","FALSE","FALSE",NA,NA,"OL","O",2007,"3/9/07","Scott, PA",89,72,"6'0","214","","Duquesne","Pittsburgh Steelers",1940,8,62,"pre-1940","6/17/17","Lawrenceville, PA",1917
"3877","NickEl00","Elbert Everett Nickel","Elbie Nickel","TRUE","FALSE",3,3,"TE","O",2007,"2/27/07","Chillicothe, OH",84,73,"6'1","196","","Cincinnati","Pittsburgh Steelers",1947,17,149,"1941 to 1959","12/28/22","Fullerton, KY",1922
"3878","NofsTe00","William Terry Nofsinger","Terry Nofsinger","FALSE","FALSE",NA,NA,"QB","O",2007,"10/2/07","Park City, UT",69,76,"6'4","215","Right","Utah","Pittsburgh Steelers",1961,17,230,"1941 to 1959","7/13/38","Salt Lake City, UT",1938
"3879","NolaDi20","Richard Charles Nolan","Dick Nolan","FALSE","FALSE",NA,NA,"DB","D",2007,"11/11/07","Grapevine, TX",75,73,"6'1","185","","Maryland","New York Giants",1954,4,41,"1941 to 1959","3/26/32","Pittsburgh, PA",1932
"3880","NortJi00","James Charles Norton","Jim Norton","TRUE","FALSE",3,3,"DB","D",2007,"6/13/07","Garland, TX",68,75,"6'3","190","","Idaho","Detroit Lions",1960,7,75,"1941 to 1959","10/20/38","Glendale, CA",1938
"3881","PalaLo21","Louis Joseph Palazzi","Lou Palazzi","FALSE","FALSE",NA,NA,"OL","O",2007,"1/7/07","Dunmore, PA",85,72,"6'0","198","","Penn St.","New York Giants",1943,7,56,"1941 to 1959","6/26/21","Groton, CT",1921
"3882","PeakCl00","Clarence Earl Peaks","Clarence Peaks","FALSE","FALSE",NA,NA,"RB/FB","O",2007,"3/31/07","Voorhees Twp., NJ",71,73,"6'1","218","","Michigan St.","Philadelphia Eagles",1957,1,7,"1941 to 1959","9/23/35","Greenville, MS",1935
"3883","PerkJo00","Johnny Eugene Perkins","Johnny Perkins","FALSE","FALSE",NA,NA,"WR","O",2007,"4/25/07","Fort Worth, TX",54,74,"6'2","205","","Abilene Christian","New York Giants",1977,2,32,"1960 to 1975","4/21/53","Franklin, TX",1953
"3884","PreaGe20","George Robert Preas","George Preas","FALSE","FALSE",NA,NA,"OL","O",2007,"2/24/07","Roanoke, VA",73,74,"6'2","244","","Virginia Tech","Baltimore Colts",1955,5,51,"1941 to 1959","6/25/33","Roanoke, VA",1933
"3885","RamsBu20","Garrard Sliger Ramsey","Buster Ramsey","FALSE","TRUE",NA,NA,"OL","O",2007,"9/16/07","Signal Mountain, TN",87,73,"6'1","219","","William & Mary","Chicago Cardinals",1943,14,124,"1941 to 1959","3/16/20","Townsend, TN",1920
"3886","RattGe00","George William Ratterman","George Ratterman","FALSE","FALSE",NA,NA,"QB","O",2007,"11/3/07","Centennial, CO",80,72,"6'0","192","Right","Notre Dame","Boston Yanks",1948,16,139,"1941 to 1959","11/12/26","Cincinnati, OH",1926
"3887","RaveBo20","Robert Alexander Ravensberg","Bob Ravensberg","FALSE","FALSE",NA,NA,"TE","O",2007,"2/12/07","Chesterfield, MO",81,72,"6'0","190","","Indiana","Chicago Cardinals",1947,17,150,"1941 to 1959","10/20/25","Bellevue, KY",1925
"3888","RhodDa20","Danny Boyiet Rhodes","Danny Rhodes","FALSE","FALSE",NA,NA,"LB","D",2007,"7/22/07","Lake Jackson, TX",56,74,"6'2","220","","Arkansas","Baltimore Colts",1974,6,140,"1960 to 1975","3/18/51","Lake Jackson, TX",1951
"3889","RiccJi20","James Emanuel Ricca","Jim Ricca","FALSE","FALSE",NA,NA,"DL","D",2007,"2/11/07","Falls Church, VA",79,76,"6'4","270","","Georgetown (DC)","",1954,NA,NA,"1941 to 1959","10/8/27","Rockville Centre, NY",1927
"3890","RingJi00","James Stephen Ringo","Jim Ringo","TRUE","TRUE",10,10,"OL","O",2007,"11/19/07","Chesapeake, VA",75,73,"6'1","232","","Syracuse","Green Bay Packers",1953,7,79,"1941 to 1959","11/21/31","Orange, NJ",1931
"3891","RobiCh20","Charles Rogers Robinson","Charley Robinson","FALSE","FALSE",NA,NA,"OL","O",2007,"2/3/07","Towson, MD",79,71,"5'11","240","","Morgan St.","",1954,NA,NA,"1941 to 1959","5/30/27","Lester Manor, VA",1927
"3892","SaleSa20","Samuel Salemi","Sam Salemi","FALSE","FALSE",NA,NA,"WR","O",2007,"10/29/07","Kenmore, NY",104,69,"5'9","180","","Columbia","",NA,NA,NA,"pre-1940","1903-08-07","New York, NY",1903
"3893","SignJo20","Joseph Salvatore Signaigo","Joe Signaigo","FALSE","TRUE",NA,NA,"OL","O",2007,"1/16/07","Memphis, TN",83,73,"6'1","220","","Notre Dame","Los Angeles Rams",1946,10,90,"1941 to 1959","2/9/23","Memphis, TN",1923
"3894","SkagJu20","Justin  Earl Skaggs","Justin Skaggs","FALSE","FALSE",NA,NA,"WR","O",2007,"6/15/07","Salt Lake City, UT",28,74,"6'2","200","","Evangel (MO)","",NA,NA,NA,"1990 to 2002","4/22/79","Wentzville, MO",1979
"3895","StinDa00","Darryl Floyd Stingley","Darryl Stingley","FALSE","FALSE",NA,NA,"WR","O",2007,"4/5/07","Chicago, IL",55,72,"6'0","194","","Purdue","New England Patriots",1973,1,19,"1960 to 1975","9/18/51","Chicago, IL",1951
"3896","TaylSe20","Sean Michael Taylor","Sean Taylor","TRUE","FALSE",2,2,"DB","D",2007,"11/27/07","Miami, FL",24,75,"6'3","220","","Miami (FL)","Washington Redskins",2004,1,5,"2003 to Present","4/1/83","Miami, FL",1983
"3897","VanEHa20","Harold Van Every","Hal Van Every","FALSE","FALSE",NA,NA,"RB/FB","O",2007,"8/11/07","Minneapolis, MN",89,72,"6'0","195","","Minnesota","Green Bay Packers",1940,1,9,"pre-1940","2/10/18","Minnetonka Beach, MN",1918
"3898","VossLl20","Lloyd John Voss","Lloyd Voss","FALSE","FALSE",NA,NA,"DL","D",2007,"3/1/07","Pittsburgh, PA",65,76,"6'4","256","","Nebraska","New York Jets",1964,1,13,"1960 to 1975","2/13/42","Adrian, MN",1942
"3899","WebsGe00","George Delano Webster","George Webster","TRUE","TRUE",3,3,"LB","D",2007,"4/19/07","Houston, TX",61,76,"6'4","220","","Michigan St.","Houston Oilers",1967,1,5,"1960 to 1975","11/25/45","Anderson, SC",1945
"3900","WestDa20","David Norman West","Dave West","FALSE","FALSE",NA,NA,"DB","D",2007,"3/31/07","Dayton, OH",68,75,"6'3","190","","Central State (OH)","",NA,NA,NA,"1941 to 1959","6/5/38","Selma, OH",1938
"3901","WillBi00","William Karnet Willis","Bill Willis","TRUE","TRUE",3,3,"DL","D",2007,"11/27/07","Columbus, OH",86,74,"6'2","213","","Ohio St.","",1950,NA,NA,"1941 to 1959","10/5/21","Columbus, OH",1921
"3902","WillDa21","Darrent Demarcus Williams","Darrent Williams","FALSE","FALSE",NA,NA,"DB","D",2007,"1/1/07","Denver, CO",24,68,"5'8","188","","Oklahoma St.","Denver Broncos",2005,2,56,"2003 to Present","9/27/82","Fort Worth, TX",1982
"3903","WoitRi20","Richard Edward Woit","Richie Woit","FALSE","FALSE",NA,NA,"DB","D",2007,"5/31/07","Chicago, IL",75,68,"5'8","175","","Arkansas St.","Detroit Lions",1954,25,301,"1941 to 1959","7/5/31","Chicago, IL",1931
"3904","WrigEr01","Ernest Henry Wright","Ernie Wright","TRUE","FALSE",3,3,"OL","O",2007,"3/20/07","San Diego, CA",67,76,"6'4","270","","Ohio St.","Los Angeles Rams",1961,15,200,"1960 to 1975","11/6/39","Toledo, OH",1939
"3905","AgeeMe20","Melvin Laverne Agee Jr.","Mel Agee","FALSE","FALSE",NA,NA,"DL","D",2008,"6/15/08","Lawrenceville, GA",39,77,"6'5","300","","Illinois","Indianapolis Colts",1991,NA,NA,"1976 to 1989","11/22/68","Chicago, IL",1968
"3906","AlleCa20","Carl Blanchard Allen","Carl Allen","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"11/7/08","Alexander, AR",88,72,"6'0","175","","Ouachita Baptist","",1948,NA,NA,"1941 to 1959","6/25/20","Haskell, OK",1920
"3907","AlleLo20","Louis Eugene Allen","Lou Allen","FALSE","FALSE",NA,NA,"OL","O",2008,"4/16/08","Greensboro, NC",83,75,"6'3","215","","Duke","Pittsburgh Steelers",1950,NA,NA,"1941 to 1959","7/12/24","Gadsden, AL",1924
"3908","AndrPl20","Plato Gus Andros","Plato Andros","FALSE","FALSE",NA,NA,"OL","O",2008,"9/22/08","Norman, OK",86,72,"6'0","240","","Oklahoma","",NA,NA,NA,"1941 to 1959","11/28/21","Oklahoma City, OK",1921
"3909","AtwoJo20","John Horton Atwood","John Atwood","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"7/13/08","Houston, TX",85,71,"5'11","195","","Wisconsin","",NA,NA,NA,"1941 to 1959","1/27/23","Janesville, WI",1923
"3910","AvinBu00","Clarence Edmund Avinger","Butch Avinger","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"8/20/08","Pelham, AL",79,73,"6'1","215","","Alabama","Pittsburgh Steelers",1951,NA,NA,"1941 to 1959","12/15/28","Beatrice, AL",1928
"3911","BacoCo00","Lander McCoy Bacon","Coy Bacon","TRUE","FALSE",3,3,"DL","D",2008,"12/22/08","Ironton, OH",66,76,"6'4","270","","Jackson St.","",1972,NA,NA,"1960 to 1975","8/30/42","Cadiz, KY",1942
"3912","BarnCh20","William Charles Barnard Jr.","Charles Barnard","TRUE","FALSE",1,1,"TE","O",2008,"6/29/08","Garland, TX",93,74,"6'2","190","","Central Oklahoma","",1938,NA,NA,"pre-1940","3/3/15","Ovalo, TX",1915
"3913","BaugSa00","Sam Adrian  Baugh","Sammy Baugh","TRUE","TRUE",6,6,"QB","O",2008,"12/17/08","Rotan, TX",94,74,"6'2","182","","TCU","Washington Redskins",1937,NA,NA,"pre-1940","3/17/14","Temple, TX",1914
"3914","BeatEd20","Edwin Marshall Beatty Jr.","Ed Beatty","FALSE","FALSE",NA,NA,"OL","O",2008,"6/7/08","Madisonville, LA",76,75,"6'3","229","","Mississippi","Los Angeles Rams",1954,NA,NA,"1941 to 1959","4/6/32","Clarksdale, MS",1932
"3915","BerePe20","Peter John Berezney Jr.","Pete Berezney","FALSE","FALSE",NA,NA,"OL","O",2008,"10/13/08","Olean, NY",84,74,"6'2","240","","Notre Dame","Detroit Lions",1946,NA,NA,"1941 to 1959","11/14/23","Jersey City, NJ",1923
"3916","BoldLe20","Leroy Bolden Jr.","Leroy Bolden","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"10/31/08","Roanoke, VA",76,68,"5'8","170","","Michigan St.","Cleveland Browns",1955,NA,NA,"1941 to 1959","8/24/32","Wabash, AR",1932
"3917","BookBi20","Billy Paul Bookout","Billy Bookout","FALSE","FALSE",NA,NA,"DB","D",2008,"10/10/08","Bedford, TX",76,71,"5'11","180","","Oklahoma","",1955,NA,NA,"1941 to 1959","1/1/32","Choice, TX",1932
"3918","BowmBi00","William Ekron Bowman Jr.","Bill Bowman","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"2/7/08","",76,74,"6'2","215","","William & Mary","Detroit Lions",1954,NA,NA,"1941 to 1959","9/22/31","Birmingham, AL",1931
"3919","BuzyBe20","Bernard J. Buzyniski","Bernard Buzyniski","FALSE","FALSE",NA,NA,"LB","D",2008,"9/11/08","Winterhaven, FL",70,75,"6'3","228","","Holy Cross","",NA,NA,NA,"1941 to 1959","5/3/38","Lockport, NY",1938
"3920","CaesIv20","Ivan Orsen J. Caesar II","Ivan Caesar","FALSE","FALSE",NA,NA,"LB","D",2008,"4/28/08","Holden Heights, FL",41,73,"6'1","241","","Boston Col.","Minnesota Vikings",1991,NA,NA,"1976 to 1989","1/7/67","St. Thomas, Virgin Islands",1967
"3921","CaroDo00","Donald E. Carothers","Don Carothers","FALSE","FALSE",NA,NA,"TE","O",2008,"9/19/08","Wilson, NC",74,77,"6'5","225","","Bradley","Chicago Cardinals",1957,NA,NA,"1941 to 1959","5/13/34","Moline, IL",1934
"3922","CasePe20","Ronald Lee Case","Pete Case","FALSE","FALSE",NA,NA,"OL","O",2008,"12/18/08","Georgia",67,75,"6'3","245","","Georgia","Houston Oilers",1962,NA,NA,"1960 to 1975","12/27/40","Dayton, OH",1940
"3923","CaseTi20","Timothy Michael Casey","Tim Casey","FALSE","FALSE",NA,NA,"LB","D",2008,"2/15/08","Portland, OR",63,73,"6'1","225","","Oregon","",NA,NA,NA,"1960 to 1975","2/29/44","Portland, OR",1944
"3924","CatlTo20","Thomas Allen Catlin","Tom Catlin","FALSE","FALSE",NA,NA,"LB","D",2008,"6/7/08","Seattle, WA",76,73,"6'1","213","","Oklahoma","Baltimore Colts",1953,NA,NA,"1941 to 1959","9/8/31","Ponca City, OK",1931
"3925","ChesGe00","George Allen Chesser","George Chesser","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"11/12/08","Starkville, MS",66,74,"6'2","220","","Mississippi","",NA,NA,NA,"1960 to 1975","9/11/42","Starkville, MS",1942
"3926","FaveHa20","Harold Edward Faverty","Hal Faverty","FALSE","FALSE",NA,NA,"LB","D",2008,"7/21/08","",80,74,"6'2","220","","Wisconsin","Chicago Bears",1949,NA,NA,"1941 to 1959","9/26/27","Hammond, IN",1927
"3927","FrerMi20","Paul Mitchell Frerotte","Mitch Frerotte","FALSE","FALSE",NA,NA,"OL","O",2008,"6/11/08","Kitanning, PA",43,75,"6'3","281","","Penn St.","",NA,NA,NA,"1976 to 1989","3/30/65","Kittanning, PA",1965
"3928","GambBo20","Robert Lee Gambold","Bob Gambold","FALSE","FALSE",NA,NA,"QB","O",2008,"10/25/08","Arizona",79,76,"6'4","215","","Washington St.","Chicago Cardinals",1950,NA,NA,"1941 to 1959","2/5/29","Longview, WA",1929
"3929","GayxBi20","William Thodore Gay","Billy Gay","FALSE","FALSE",NA,NA,"DB","D",2008,"4/8/08","Chicago, IL",80,71,"5'11","180","","Notre Dame","Chicago Cardinals",1950,NA,NA,"1941 to 1959","11/12/27","Chicago, IL",1927
"3930","GoddJo20","Jonathan Bruce Goddard","Jonathan Goddard","FALSE","FALSE",NA,NA,"DL","D",2008,"6/15/08","Jacksonville, FL",27,72,"6'0","242","","Marshall","Detroit Lions",2005,NA,NA,"1990 to 2002","5/11/81","San Diego, CA",1981
"3931","GranSo20","Everett John Grandelius","Sonny Grandelius","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"4/25/08","Muskegon, MI",79,72,"6'0","195","","Michigan St.","New York Giants",1951,NA,NA,"1941 to 1959","4/16/29","Muskegon, MI",1929
"3932","GrimJo00","John Glenn Grimsley","John Grimsley","TRUE","FALSE",1,1,"LB","D",2008,"2/6/08","Missouri City, TX",45,74,"6'2","235","","Kentucky","Houston Oilers",1984,NA,NA,"1976 to 1989","2/25/62","Canton, OH",1962
"3933","GrooJe00","Jerome Paul Groom","Jerry Groom","TRUE","FALSE",1,1,"DL","D",2008,"2/29/08","Sarasota, FL",78,75,"6'3","236","","Notre Dame","Chicago Cardinals",1951,NA,NA,"1941 to 1959","8/15/29","Des Moines, IA",1929
"3934","HainBy20","Byron Dalton Haines","By Haines","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"3/9/08","Bellevue, WA",93,71,"5'11","185","","Washington","Pittsburgh Pirates",1937,NA,NA,"pre-1940","11/30/14","Bend, OR",1914
"3935","HannDa00","Joel David Hanner","Dave Hanner","TRUE","FALSE",2,2,"DL","D",2008,"9/11/08","Land O' Lakes, FL",78,74,"6'2","257","","Arkansas","Green Bay Packers",1952,NA,NA,"1941 to 1959","5/22/30","Parkin, AR",1930
"3936","HardBu20","Milton Buddy Hardaway Jr.","Buddy Hardaway","FALSE","FALSE",NA,NA,"OL","O",2008,"4/19/08","Seguin, TX",53,81,"6'9","309","","Oklahoma St.","San Diego Chargers",1978,NA,NA,"1960 to 1975","12/12/54","Seguin, TX",1954
"3937","HarpDa00","Darrell L. Harper","Darrell Harper","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"1/19/08","Commerce, MI",69,73,"6'1","195","","Michigan","Detroit Lions",1960,NA,NA,"1941 to 1959","6/18/38","",1938
"3938","HeadSh00","Sherrill Darlon Headrick","Sherrill Headrick","TRUE","TRUE",4,4,"LB","D",2008,"9/10/08","Fort Worth, TX",71,74,"6'2","240","","TCU","",1961,NA,NA,"1941 to 1959","3/13/37","Waco, TX",1937
"3939","HekkGe20","George James Hekkers","George Hekkers","FALSE","FALSE",NA,NA,"OL","O",2008,"2/6/08","Waukesha, WI",84,76,"6'4","241","","Wisconsin","",NA,NA,NA,"1941 to 1959","2/18/23","Milwaukee, WI",1923
"3940","HickGe00","Robert Eugene Hickerson","Gene Hickerson","TRUE","TRUE",6,6,"OL","O",2008,"10/20/08","Olmsted Falls, OH",73,75,"6'3","248","","Mississippi","Cleveland Browns",1957,NA,NA,"1941 to 1959","2/15/35","Trenton, TN",1935
"3941","HiggJi20","James M. Higgins","Jim Higgins","FALSE","FALSE",NA,NA,"OL","O",2008,"9/28/08","  ",66,73,"6'1","250","","Xavier (OH)","Cleveland Browns",1964,NA,NA,"1960 to 1975","1/20/42","Cincinnati, OH",1942
"3942","HilgWa20","Walter William Hilgenberg","Wally Hilgenberg","FALSE","FALSE",NA,NA,"LB","D",2008,"9/23/08","Lakeville, MN",66,75,"6'3","229","","Iowa","Detroit Lions",1964,NA,NA,"1960 to 1975","9/19/42","Marshalltown, IA",1942
"3943","HolmEr20","Ernest Lee Holmes","Ernie Holmes","FALSE","FALSE",NA,NA,"DL","D",2008,"1/17/08","Lumberton, TX",59,75,"6'3","260","","Texas Southern","Pittsburgh Steelers",1971,NA,NA,"1960 to 1975","7/11/48","Jamestown, TX",1948
"3944","HoloMi20","Michael Joseph Holovak","Mike Holovak","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"1/27/08","Ruskin, FL",88,73,"6'1","213","","Boston Col.","Cleveland Rams",1943,NA,NA,"pre-1940","9/19/19","Lansford, PA",1919
"3945","HowaBo20","Robert Lee Howard","Bob Howard","FALSE","FALSE",NA,NA,"DB","D",2008,"4/7/08","San Diego, CA",63,74,"6'2","174","","Cal Poly-San Luis Obispo","San Diego Chargers",1967,NA,NA,"1960 to 1975","11/24/44","Tallulah, LA",1944
"3946","JansVa20","Valerio Richard Jansante","Val Jansante","FALSE","FALSE",NA,NA,"TE","O",2008,"10/1/08","Monongahela, PA",88,73,"6'1","190","","Duquesne","Pittsburgh Steelers",1944,10,91,"1941 to 1959","9/27/20","LaBelle, PA",1920
"3947","JeteBo00","Robert DeLafayette Jeter Jr.","Bob Jeter","TRUE","TRUE",2,2,"DB","D",2008,"11/20/08","Chicago, IL",71,73,"6'1","200","","Iowa","Green Bay Packers",1960,2,17,"1941 to 1959","5/9/37","Union, SC",1937
"3948","JoneGe20","Ray Gene Jones","Gene Jones","FALSE","FALSE",NA,NA,"LB","D",2008,"1/3/08","Houston, TX",71,72,"6'0","200","","Rice","Chicago Bears",1959,13,153,"1941 to 1959","10/18/36","Woodson, TX",1936
"3949","JoneTy20","Tyrone Jones","Tyrone Jones","FALSE","FALSE",NA,NA,"LB","D",2008,"6/10/08","Folkston, GA",46,72,"6'0","220","","Southern","",NA,NA,NA,"1976 to 1989","8/3/61","St. Marys, GA",1961
"3950","KaraGe20","George Goyoslav Karamatic Jr.","George Karamatic","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"12/5/08","Santa Maria, CA",91,68,"5'8","187","","Gonzaga","New York Giants",1938,1,8,"pre-1940","2/22/17","Seattle, WA",1917
"3951","KarrJo20","John J. Karras","Johnny Karras","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"11/6/08","",80,71,"5'11","187","","Illinois","Chicago Cardinals",1952,2,16,"1941 to 1959","1/29/28","Chicago, IL",1928
"3952","KassKa00","Karl Otto Kassulke","Karl Kassulke","TRUE","FALSE",1,1,"DB","D",2008,"10/27/08","Eagan, MN",67,72,"6'0","195","","Marquette","Detroit Lions",1963,11,152,"1960 to 1975","3/20/41","Milwaukee, WI",1941
"3953","KielTe20","Terrence Dewayne Kiel","Terrence Kiel","FALSE","FALSE",NA,NA,"DB","D",2008,"7/4/08","San Diego, CA",27,71,"5'11","207","","Texas A&M","San Diego Chargers",2003,2,62,"1990 to 2002","11/24/80","Lufkin, TX",1980
"3954","KimmJ.20","John D. Kimmel","J.D. Kimmel","FALSE","FALSE",NA,NA,"DL","D",2008,"11/24/08","Houston, TX",79,76,"6'4","248","","Army","San Francisco 49ers",1952,11,129,"1941 to 1959","9/30/29","Omaha, TX",1929
"3955","KlotMi20","Michael Joseph Klotovich","Mike Klotovich","FALSE","FALSE",NA,NA,"WR","O",2008,"4/17/08","San Mateo, CA",90,70,"5'10","180","","St. Mary's (CA)","",1945,NA,NA,"pre-1940","8/15/17","San Francisco, CA",1917
"3956","KnutGe20","Eugene Peter Knutson","Gene Knutson","FALSE","FALSE",NA,NA,"DL","D",2008,"2/9/08","Cassopolis, MI",75,74,"6'2","218","","Michigan","Green Bay Packers",1954,10,111,"1941 to 1959","11/10/32","Beloit, WI",1932
"3957","KoflMa00","Matthew Joseph Kofler","Matt Kofler","FALSE","FALSE",NA,NA,"QB","O",2008,"12/19/08","El Cajon, CA",49,75,"6'3","192","","San Diego St.","Buffalo Bills",1982,2,48,"1976 to 1989","8/30/59","Longview, WA",1959
"3958","KonzKe00","Kenneth Earl Konz","Ken Konz","TRUE","FALSE",1,1,"DB","D",2008,"2/4/08","Alliance, OH",79,70,"5'10","184","","LSU","Cleveland Browns",1951,1,14,"1941 to 1959","9/25/28","Weimar, TX",1928
"3959","KrolJo20","Joseph Krol","Joe Krol","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"12/16/08","Toronto, Canada",89,72,"6'0","200","","West. Ontario","",NA,NA,NA,"pre-1940","2/20/19","Hamilton, Canada",1919
"3960","LawsOd00","Odell J. Lawson","Odell Lawson","FALSE","FALSE",NA,NA,"RB/FB","O",2008,"2/14/08","New Orleans, LA",59,74,"6'2","218","","Langston","Boston Patriots",1970,7,160,"1960 to 1975","12/20/48","Ponca City, OK",1948
"3961","LeggEa20","Earl Franklin Leggett","Earl Leggett","FALSE","FALSE",NA,NA,"DL","D",2008,"5/15/08","Raymond, MS",75,75,"6'3","265","","LSU","Chicago Bears",1957,1,13,"1941 to 1959","3/5/33","Palatka, FL",1933
"3962","LewiRe20","Reginald Anthony Lewis","Reggie Lewis","FALSE","FALSE",NA,NA,"DL","D",2008,"9/19/08","",54,74,"6'2","252","","Oregon","San Francisco 49ers",1976,16,443,"1960 to 1975","1/20/54","New Orleans, LA",1954
